ID,PUNTUACION_ACCESIBILIDAD,PUNTUACION_CALIDAD,COMENTARIOS,AreaRecreativaID,FECHA
6389,3,4,muy bueno,17343,2023-04-28T00:00:00.000000Z
6390,5,4,excelente,17204,2022-01-17T00:00:00.000000Z
6391,5,4,excelente,52185,2022-07-11T00:00:00.000000Z
6392,3,3,muy bueno,16821,2021-04-07T00:00:00.000000Z
6393,3,4,muy bueno,16732,2023-12-28T00:00:00.000000Z
6394,1,1,deficiente,17459,2022-11-09T00:00:00.000000Z
6395,3,4,muy bueno,7182466,2022-05-21T00:00:00.000000Z
6396,5,5,excelente,16872,2021-03-14T00:00:00.000000Z
6397,5,4,excelente,9391954,2022-08-27T00:00:00.000000Z
6398,2,1,regular,16698,2021-08-03T00:00:00.000000Z
6399,3,4,muy bueno,17249,2023-10-12T00:00:00.000000Z
6400,3,3,muy bueno,18243,2021-01-23T00:00:00.000000Z
6401,5,5,excelente,5241172,2022-05-19T00:00:00.000000Z
6402,4,3,muy bueno,18214,2022-02-04T00:00:00.000000Z
6403,3,4,muy bueno,17953,2023-04-12T00:00:00.000000Z
6404,3,2,aceptable,4986445,2022-09-04T00:00:00.000000Z
6405,2,2,aceptable,52225,2022-11-08T00:00:00.000000Z
6406,1,2,regular,17712,2022-11-16T00:00:00.000000Z
6407,4,4,excelente,17382,2022-02-23T00:00:00.000000Z
6408,3,4,muy bueno,18021,2023-11-17T00:00:00.000000Z
6409,3,3,muy bueno,17470,2022-01-08T00:00:00.000000Z
6410,1,2,regular,16955,2023-03-07T00:00:00.000000Z
6411,3,3,muy bueno,18185,2023-08-05T00:00:00.000000Z
6412,2,2,aceptable,17988,2021-05-16T00:00:00.000000Z
6413,5,4,excelente,17405,2022-12-25T00:00:00.000000Z
6414,2,2,aceptable,18353,2022-01-18T00:00:00.000000Z
6415,4,4,excelente,8907322,2022-04-16T00:00:00.000000Z
6416,3,2,aceptable,18008,2023-06-06T00:00:00.000000Z
6417,2,3,aceptable,18594,2021-11-08T00:00:00.000000Z
6418,1,1,deficiente,17763,2022-12-26T00:00:00.000000Z
6419,5,4,excelente,7247843,2023-07-28T00:00:00.000000Z
6420,1,1,deficiente,16780,2023-12-13T00:00:00.000000Z
6421,1,1,deficiente,17831,2022-11-13T00:00:00.000000Z
6422,5,5,excelente,4984713,2023-08-06T00:00:00.000000Z
6423,2,2,aceptable,17429,2021-08-20T00:00:00.000000Z
6424,1,1,deficiente,18255,2023-10-26T00:00:00.000000Z
6425,3,3,muy bueno,17569,2021-01-20T00:00:00.000000Z
6426,3,4,muy bueno,4997106,2023-04-04T00:00:00.000000Z
6427,4,5,excelente,17557,2023-03-22T00:00:00.000000Z
6428,1,1,deficiente,5219919,2021-01-19T00:00:00.000000Z
6429,5,4,excelente,5240297,2022-05-19T00:00:00.000000Z
6430,1,2,regular,17093,2022-04-28T00:00:00.000000Z
6431,2,3,aceptable,52189,2022-04-13T00:00:00.000000Z
6432,2,3,aceptable,18017,2022-10-31T00:00:00.000000Z
6433,1,1,deficiente,52077,2021-07-15T00:00:00.000000Z
6434,1,1,deficiente,17351,2022-01-25T00:00:00.000000Z
6435,3,4,muy bueno,17795,2021-06-26T00:00:00.000000Z
6436,4,3,muy bueno,9396658,2022-03-19T00:00:00.000000Z
6437,5,4,excelente,18330,2022-10-23T00:00:00.000000Z
6438,1,1,deficiente,18225,2022-03-01T00:00:00.000000Z
6439,4,5,excelente,17752,2022-05-06T00:00:00.000000Z
6440,4,3,muy bueno,52111,2023-07-11T00:00:00.000000Z
6441,3,4,muy bueno,18562,2022-09-10T00:00:00.000000Z
6442,2,1,regular,17053,2022-05-23T00:00:00.000000Z
6443,4,5,excelente,16975,2023-05-21T00:00:00.000000Z
6444,4,5,excelente,17856,2021-10-19T00:00:00.000000Z
6445,5,5,excelente,17353,2023-12-11T00:00:00.000000Z
6446,2,1,regular,18239,2023-11-25T00:00:00.000000Z
6447,1,2,regular,18462,2023-06-13T00:00:00.000000Z
6448,3,4,muy bueno,18151,2022-10-20T00:00:00.000000Z
6449,2,1,regular,18162,2022-06-12T00:00:00.000000Z
6450,2,2,aceptable,18623,2023-03-02T00:00:00.000000Z
6451,3,4,muy bueno,52222,2021-08-20T00:00:00.000000Z
6452,5,5,excelente,18240,2021-12-30T00:00:00.000000Z
6453,3,2,aceptable,17425,2023-04-15T00:00:00.000000Z
6454,3,3,muy bueno,18135,2023-01-28T00:00:00.000000Z
6455,5,5,excelente,17190,2023-01-02T00:00:00.000000Z
6456,3,4,muy bueno,17438,2021-04-21T00:00:00.000000Z
6457,5,5,excelente,52225,2023-02-01T00:00:00.000000Z
6458,3,3,muy bueno,7943776,2021-03-07T00:00:00.000000Z
6459,3,2,aceptable,18078,2023-07-03T00:00:00.000000Z
6460,2,3,aceptable,18068,2023-12-01T00:00:00.000000Z
6461,4,3,muy bueno,17540,2022-03-17T00:00:00.000000Z
6462,3,2,aceptable,17632,2022-07-17T00:00:00.000000Z
6463,4,4,excelente,17303,2021-05-23T00:00:00.000000Z
6464,4,5,excelente,16811,2022-11-06T00:00:00.000000Z
6465,1,1,deficiente,17151,2021-07-06T00:00:00.000000Z
6466,3,4,muy bueno,4988049,2022-09-27T00:00:00.000000Z
6467,1,2,regular,17733,2023-04-01T00:00:00.000000Z
6468,2,2,aceptable,17351,2023-09-14T00:00:00.000000Z
6469,1,2,regular,18127,2022-01-26T00:00:00.000000Z
6470,1,1,deficiente,16774,2023-07-11T00:00:00.000000Z
6471,5,4,excelente,3530623,2023-10-27T00:00:00.000000Z
6472,1,2,regular,52108,2021-11-17T00:00:00.000000Z
6473,2,3,aceptable,5246192,2022-11-25T00:00:00.000000Z
6474,3,2,aceptable,17520,2023-06-29T00:00:00.000000Z
6475,2,2,aceptable,7125254,2021-07-31T00:00:00.000000Z
6476,3,4,muy bueno,16947,2022-09-08T00:00:00.000000Z
6477,3,2,aceptable,18358,2023-04-03T00:00:00.000000Z
6478,5,4,excelente,16687,2023-08-26T00:00:00.000000Z
6479,5,5,excelente,17486,2021-04-18T00:00:00.000000Z
6480,1,2,regular,17369,2021-05-01T00:00:00.000000Z
6481,2,1,regular,4988217,2022-10-02T00:00:00.000000Z
6482,2,3,aceptable,9492997,2023-02-07T00:00:00.000000Z
6483,4,4,excelente,4730800,2022-04-30T00:00:00.000000Z
6484,3,3,muy bueno,5653806,2023-09-12T00:00:00.000000Z
6485,5,5,excelente,3558513,2021-08-21T00:00:00.000000Z
6486,2,3,aceptable,5071645,2022-05-06T00:00:00.000000Z
6487,3,4,muy bueno,17418,2023-12-01T00:00:00.000000Z
6488,4,4,excelente,7872643,2023-07-26T00:00:00.000000Z
6489,3,2,aceptable,52148,2022-06-03T00:00:00.000000Z
6490,5,5,excelente,18197,2023-06-19T00:00:00.000000Z
6491,3,3,muy bueno,52196,2023-02-03T00:00:00.000000Z
6492,4,4,excelente,17644,2023-06-05T00:00:00.000000Z
6493,5,5,excelente,18578,2023-05-16T00:00:00.000000Z
6494,2,2,aceptable,5246186,2022-11-14T00:00:00.000000Z
6495,3,3,muy bueno,16786,2022-09-24T00:00:00.000000Z
6496,1,2,regular,18038,2022-11-13T00:00:00.000000Z
6497,5,4,excelente,4984713,2022-06-26T00:00:00.000000Z
6498,1,2,regular,16867,2022-04-11T00:00:00.000000Z
6499,4,5,excelente,5211176,2021-04-25T00:00:00.000000Z
6500,2,2,aceptable,17464,2022-04-01T00:00:00.000000Z
6501,3,4,muy bueno,18149,2023-11-14T00:00:00.000000Z
6502,2,3,aceptable,17954,2023-04-27T00:00:00.000000Z
6503,2,3,aceptable,52102,2022-07-26T00:00:00.000000Z
6504,5,5,excelente,17113,2023-01-13T00:00:00.000000Z
6505,3,3,muy bueno,6819622,2023-10-20T00:00:00.000000Z
6506,4,4,excelente,18076,2022-09-21T00:00:00.000000Z
6507,3,2,aceptable,5237121,2023-04-18T00:00:00.000000Z
6508,5,5,excelente,8909085,2021-02-16T00:00:00.000000Z
6509,4,3,muy bueno,17897,2023-10-15T00:00:00.000000Z
6510,4,5,excelente,9243145,2022-09-18T00:00:00.000000Z
6511,1,1,deficiente,18454,2023-02-08T00:00:00.000000Z
6512,3,2,aceptable,18180,2021-03-03T00:00:00.000000Z
6513,4,4,excelente,18274,2023-06-23T00:00:00.000000Z
6514,3,4,muy bueno,18281,2022-09-08T00:00:00.000000Z
6515,1,1,deficiente,8891609,2022-03-19T00:00:00.000000Z
6516,4,4,excelente,17871,2023-04-15T00:00:00.000000Z
6517,2,1,regular,52186,2022-12-08T00:00:00.000000Z
6518,4,3,muy bueno,18006,2023-03-24T00:00:00.000000Z
6519,3,4,muy bueno,17723,2021-10-25T00:00:00.000000Z
6520,5,5,excelente,17677,2023-05-04T00:00:00.000000Z
6521,4,5,excelente,17822,2023-04-23T00:00:00.000000Z
6522,5,5,excelente,17179,2023-03-03T00:00:00.000000Z
6523,4,5,excelente,6819614,2022-01-19T00:00:00.000000Z
6524,3,4,muy bueno,3568166,2023-09-07T00:00:00.000000Z
6525,1,1,deficiente,17123,2021-07-09T00:00:00.000000Z
6526,1,2,regular,17128,2021-01-22T00:00:00.000000Z
6527,4,3,muy bueno,17406,2021-06-26T00:00:00.000000Z
6528,4,5,excelente,7239998,2021-01-31T00:00:00.000000Z
6529,3,4,muy bueno,16657,2021-03-13T00:00:00.000000Z
6530,2,1,regular,16825,2021-11-22T00:00:00.000000Z
6531,3,4,muy bueno,17911,2022-12-30T00:00:00.000000Z
6532,2,1,regular,16883,2022-08-27T00:00:00.000000Z
6533,1,2,regular,18381,2023-07-15T00:00:00.000000Z
6534,5,5,excelente,17887,2023-09-22T00:00:00.000000Z
6535,5,5,excelente,17514,2022-04-03T00:00:00.000000Z
6536,5,5,excelente,17413,2023-09-30T00:00:00.000000Z
6537,1,1,deficiente,7247916,2023-02-26T00:00:00.000000Z
6538,2,1,regular,5213834,2022-08-27T00:00:00.000000Z
6539,3,2,aceptable,4737942,2022-06-15T00:00:00.000000Z
6540,3,4,muy bueno,17960,2023-09-26T00:00:00.000000Z
6541,4,4,excelente,18264,2023-03-03T00:00:00.000000Z
6542,5,5,excelente,17198,2021-04-21T00:00:00.000000Z
6543,2,3,aceptable,17846,2021-08-29T00:00:00.000000Z
6544,3,4,muy bueno,17211,2021-06-04T00:00:00.000000Z
6545,5,4,excelente,18488,2021-09-28T00:00:00.000000Z
6546,4,4,excelente,17218,2021-06-12T00:00:00.000000Z
6547,2,2,aceptable,5237115,2021-09-13T00:00:00.000000Z
6548,1,1,deficiente,18433,2022-01-30T00:00:00.000000Z
6549,1,1,deficiente,6819625,2022-07-21T00:00:00.000000Z
6550,4,4,excelente,17660,2023-05-16T00:00:00.000000Z
6551,1,2,regular,17729,2023-11-20T00:00:00.000000Z
6552,1,2,regular,16943,2021-02-12T00:00:00.000000Z
6553,2,2,aceptable,5240323,2021-07-03T00:00:00.000000Z
6554,2,3,aceptable,17666,2021-08-02T00:00:00.000000Z
6555,1,2,regular,17848,2021-12-07T00:00:00.000000Z
6556,5,5,excelente,18004,2022-11-27T00:00:00.000000Z
6557,4,5,excelente,52084,2023-09-06T00:00:00.000000Z
6558,3,4,muy bueno,5240279,2022-03-21T00:00:00.000000Z
6559,4,4,excelente,17245,2023-08-06T00:00:00.000000Z
6560,3,3,muy bueno,5654016,2023-10-27T00:00:00.000000Z
6561,3,3,muy bueno,3568168,2022-09-04T00:00:00.000000Z
6562,1,1,deficiente,17702,2021-12-22T00:00:00.000000Z
6563,3,4,muy bueno,16960,2023-05-07T00:00:00.000000Z
6564,1,2,regular,3991299,2021-01-06T00:00:00.000000Z
6565,3,2,aceptable,52146,2022-12-31T00:00:00.000000Z
6566,3,4,muy bueno,7165942,2022-03-31T00:00:00.000000Z
6567,1,1,deficiente,7239998,2021-09-17T00:00:00.000000Z
6568,4,3,muy bueno,17618,2023-06-03T00:00:00.000000Z
6569,1,1,deficiente,18265,2023-02-09T00:00:00.000000Z
6570,5,5,excelente,7603212,2022-11-01T00:00:00.000000Z
6571,2,1,regular,18058,2022-03-27T00:00:00.000000Z
6572,5,4,excelente,7125670,2022-05-29T00:00:00.000000Z
6573,4,5,excelente,17415,2022-05-05T00:00:00.000000Z
6574,5,4,excelente,17904,2022-10-04T00:00:00.000000Z
6575,2,3,aceptable,17263,2022-08-12T00:00:00.000000Z
6576,2,3,aceptable,17617,2023-04-11T00:00:00.000000Z
6577,3,2,aceptable,18141,2021-09-11T00:00:00.000000Z
6578,4,5,excelente,7162223,2021-03-14T00:00:00.000000Z
6579,3,3,muy bueno,18085,2023-03-22T00:00:00.000000Z
6580,4,3,muy bueno,17465,2023-05-14T00:00:00.000000Z
6581,5,4,excelente,52048,2023-12-08T00:00:00.000000Z
6582,4,5,excelente,17958,2022-04-08T00:00:00.000000Z
6583,3,3,muy bueno,17270,2021-02-11T00:00:00.000000Z
6584,2,1,regular,5653901,2023-01-08T00:00:00.000000Z
6585,2,1,regular,17252,2022-03-25T00:00:00.000000Z
6586,1,1,deficiente,6905562,2021-03-31T00:00:00.000000Z
6587,3,4,muy bueno,18488,2023-03-02T00:00:00.000000Z
6588,3,2,aceptable,17031,2023-10-02T00:00:00.000000Z
6589,2,3,aceptable,52046,2023-12-23T00:00:00.000000Z
6590,3,2,aceptable,17549,2021-07-12T00:00:00.000000Z
6591,1,1,deficiente,52089,2022-10-04T00:00:00.000000Z
6592,3,4,muy bueno,17521,2023-03-05T00:00:00.000000Z
6593,1,1,deficiente,16726,2023-10-17T00:00:00.000000Z
6594,2,3,aceptable,18580,2022-04-21T00:00:00.000000Z
6595,1,1,deficiente,17718,2022-10-27T00:00:00.000000Z
6596,1,1,deficiente,18632,2021-06-09T00:00:00.000000Z
6597,2,1,regular,17759,2021-02-28T00:00:00.000000Z
6598,5,5,excelente,18593,2021-05-08T00:00:00.000000Z
6599,5,5,excelente,17829,2023-09-26T00:00:00.000000Z
6600,2,3,aceptable,17628,2023-06-26T00:00:00.000000Z
6601,2,1,regular,9237483,2022-10-19T00:00:00.000000Z
6602,5,5,excelente,3740132,2022-06-23T00:00:00.000000Z
6603,4,3,muy bueno,52230,2023-01-06T00:00:00.000000Z
6604,4,5,excelente,17060,2023-05-01T00:00:00.000000Z
6605,5,4,excelente,16956,2021-12-07T00:00:00.000000Z
6606,3,3,muy bueno,16713,2022-07-09T00:00:00.000000Z
6607,2,3,aceptable,17099,2022-08-23T00:00:00.000000Z
6608,3,4,muy bueno,17455,2021-03-27T00:00:00.000000Z
6609,5,5,excelente,18077,2021-04-22T00:00:00.000000Z
6610,3,2,aceptable,17145,2022-10-27T00:00:00.000000Z
6611,3,4,muy bueno,52226,2023-02-27T00:00:00.000000Z
6612,4,4,excelente,18549,2023-08-25T00:00:00.000000Z
6613,3,4,muy bueno,17998,2021-01-03T00:00:00.000000Z
6614,5,5,excelente,16842,2021-10-14T00:00:00.000000Z
6615,3,2,aceptable,8781302,2021-06-04T00:00:00.000000Z
6616,4,4,excelente,4730844,2021-01-15T00:00:00.000000Z
6617,4,4,excelente,17785,2022-03-07T00:00:00.000000Z
6618,3,3,muy bueno,17387,2022-04-22T00:00:00.000000Z
6619,5,4,excelente,17326,2023-09-10T00:00:00.000000Z
6620,5,5,excelente,3991299,2023-09-20T00:00:00.000000Z
6621,2,2,aceptable,16752,2021-06-07T00:00:00.000000Z
6622,2,3,aceptable,18636,2022-03-05T00:00:00.000000Z
6623,1,1,deficiente,17403,2023-10-10T00:00:00.000000Z
6624,1,1,deficiente,9049654,2023-05-23T00:00:00.000000Z
6625,1,1,deficiente,17891,2023-04-30T00:00:00.000000Z
6626,3,4,muy bueno,17891,2022-07-19T00:00:00.000000Z
6627,2,3,aceptable,17668,2023-08-23T00:00:00.000000Z
6628,4,3,muy bueno,18093,2022-09-29T00:00:00.000000Z
6629,1,1,deficiente,17744,2021-08-24T00:00:00.000000Z
6630,5,5,excelente,17826,2023-10-03T00:00:00.000000Z
6631,3,3,muy bueno,18315,2022-08-10T00:00:00.000000Z
6632,3,2,aceptable,17993,2022-04-23T00:00:00.000000Z
6633,1,2,regular,18427,2021-10-10T00:00:00.000000Z
6634,3,4,muy bueno,17363,2023-12-04T00:00:00.000000Z
6635,2,2,aceptable,17045,2021-03-23T00:00:00.000000Z
6636,2,1,regular,452347,2021-05-23T00:00:00.000000Z
6637,2,1,regular,18280,2022-04-08T00:00:00.000000Z
6638,1,1,deficiente,17557,2023-07-28T00:00:00.000000Z
6639,5,5,excelente,5237133,2023-01-22T00:00:00.000000Z
6640,4,4,excelente,17716,2022-08-02T00:00:00.000000Z
6641,5,5,excelente,52163,2023-12-15T00:00:00.000000Z
6642,2,2,aceptable,17129,2023-07-17T00:00:00.000000Z
6643,3,2,aceptable,7107695,2021-12-31T00:00:00.000000Z
6644,2,1,regular,5213821,2022-12-22T00:00:00.000000Z
6645,1,2,regular,18109,2023-03-09T00:00:00.000000Z
6646,1,1,deficiente,16712,2022-11-22T00:00:00.000000Z
6647,5,4,excelente,18337,2021-07-04T00:00:00.000000Z
6648,2,1,regular,17433,2021-04-13T00:00:00.000000Z
6649,2,3,aceptable,18129,2023-01-24T00:00:00.000000Z
6650,4,5,excelente,461194,2023-12-14T00:00:00.000000Z
6651,5,5,excelente,17347,2022-04-22T00:00:00.000000Z
6652,4,3,muy bueno,5107830,2023-07-29T00:00:00.000000Z
6653,4,3,muy bueno,17876,2021-02-03T00:00:00.000000Z
6654,4,3,muy bueno,7239555,2023-01-31T00:00:00.000000Z
6655,2,3,aceptable,17133,2021-10-15T00:00:00.000000Z
6656,4,3,muy bueno,17355,2021-03-31T00:00:00.000000Z
6657,3,4,muy bueno,17093,2021-07-20T00:00:00.000000Z
6658,1,1,deficiente,17219,2022-05-14T00:00:00.000000Z
6659,1,2,regular,17742,2021-03-12T00:00:00.000000Z
6660,3,2,aceptable,18182,2023-05-13T00:00:00.000000Z
6661,1,1,deficiente,6819617,2021-01-11T00:00:00.000000Z
6662,2,2,aceptable,17617,2023-03-12T00:00:00.000000Z
6663,1,1,deficiente,17424,2023-02-23T00:00:00.000000Z
6664,4,5,excelente,17315,2023-07-25T00:00:00.000000Z
6665,4,4,excelente,17288,2021-10-27T00:00:00.000000Z
6666,2,3,aceptable,17781,2023-10-31T00:00:00.000000Z
6667,3,3,muy bueno,3531283,2023-11-10T00:00:00.000000Z
6668,1,1,deficiente,17960,2023-05-19T00:00:00.000000Z
6669,3,4,muy bueno,17912,2023-10-26T00:00:00.000000Z
6670,2,1,regular,16956,2022-05-01T00:00:00.000000Z
6671,2,3,aceptable,8785833,2022-07-14T00:00:00.000000Z
6672,1,2,regular,5246180,2023-01-27T00:00:00.000000Z
6673,5,5,excelente,18546,2022-02-12T00:00:00.000000Z
6674,1,1,deficiente,18250,2022-01-17T00:00:00.000000Z
6675,5,4,excelente,18477,2022-01-28T00:00:00.000000Z
6676,2,1,regular,17364,2022-12-08T00:00:00.000000Z
6677,1,1,deficiente,7239555,2023-11-13T00:00:00.000000Z
6678,4,5,excelente,52232,2023-03-11T00:00:00.000000Z
6679,3,3,muy bueno,461181,2023-10-07T00:00:00.000000Z
6680,4,5,excelente,17204,2021-03-09T00:00:00.000000Z
6681,2,1,regular,5246192,2022-02-21T00:00:00.000000Z
6682,5,5,excelente,16994,2023-05-03T00:00:00.000000Z
6683,1,1,deficiente,7125630,2022-09-18T00:00:00.000000Z
6684,3,2,aceptable,5218470,2021-01-21T00:00:00.000000Z
6685,4,5,excelente,18538,2021-06-29T00:00:00.000000Z
6686,3,3,muy bueno,17936,2022-05-01T00:00:00.000000Z
6687,2,3,aceptable,17079,2022-06-22T00:00:00.000000Z
6688,1,2,regular,17481,2022-11-30T00:00:00.000000Z
6689,5,5,excelente,3960929,2021-02-28T00:00:00.000000Z
6690,2,3,aceptable,16999,2023-06-24T00:00:00.000000Z
6691,5,5,excelente,17375,2021-09-26T00:00:00.000000Z
6692,4,3,muy bueno,5218558,2023-01-08T00:00:00.000000Z
6693,3,3,muy bueno,17212,2021-04-29T00:00:00.000000Z
6694,3,4,muy bueno,17156,2023-01-01T00:00:00.000000Z
6695,4,5,excelente,18107,2023-04-08T00:00:00.000000Z
6696,5,5,excelente,4792788,2022-01-08T00:00:00.000000Z
6697,4,4,excelente,17947,2023-05-18T00:00:00.000000Z
6698,2,1,regular,52116,2022-06-22T00:00:00.000000Z
6699,4,3,muy bueno,17215,2022-06-10T00:00:00.000000Z
6700,3,2,aceptable,7143517,2022-12-16T00:00:00.000000Z
6701,1,2,regular,17921,2021-12-19T00:00:00.000000Z
6702,3,4,muy bueno,17528,2021-12-15T00:00:00.000000Z
6703,3,2,aceptable,17175,2021-10-14T00:00:00.000000Z
6704,1,1,deficiente,18253,2022-10-19T00:00:00.000000Z
6705,3,2,aceptable,3530623,2022-07-20T00:00:00.000000Z
6706,5,5,excelente,16969,2022-06-24T00:00:00.000000Z
6707,4,3,muy bueno,3569421,2022-03-07T00:00:00.000000Z
6708,3,3,muy bueno,17245,2021-02-22T00:00:00.000000Z
6709,5,5,excelente,17862,2022-11-22T00:00:00.000000Z
6710,2,3,aceptable,18338,2021-09-16T00:00:00.000000Z
6711,2,2,aceptable,18510,2022-05-28T00:00:00.000000Z
6712,2,3,aceptable,16943,2023-09-20T00:00:00.000000Z
6713,3,4,muy bueno,18299,2021-06-10T00:00:00.000000Z
6714,2,2,aceptable,17687,2022-01-03T00:00:00.000000Z
6715,3,4,muy bueno,18451,2022-12-01T00:00:00.000000Z
6716,5,4,excelente,18105,2022-09-01T00:00:00.000000Z
6717,4,3,muy bueno,17411,2022-03-25T00:00:00.000000Z
6718,3,2,aceptable,17755,2022-08-14T00:00:00.000000Z
6719,1,1,deficiente,8799549,2023-08-01T00:00:00.000000Z
6720,2,1,regular,17637,2022-06-15T00:00:00.000000Z
6721,1,1,deficiente,17547,2022-06-28T00:00:00.000000Z
6722,4,3,muy bueno,17478,2022-11-14T00:00:00.000000Z
6723,3,4,muy bueno,17782,2021-12-29T00:00:00.000000Z
6724,4,3,muy bueno,17392,2021-05-04T00:00:00.000000Z
6725,3,2,aceptable,5010682,2022-11-08T00:00:00.000000Z
6726,3,3,muy bueno,52211,2021-03-04T00:00:00.000000Z
6727,5,5,excelente,52185,2023-09-13T00:00:00.000000Z
6728,1,2,regular,17935,2022-07-15T00:00:00.000000Z
6729,3,2,aceptable,18163,2023-02-01T00:00:00.000000Z
6730,1,1,deficiente,17509,2022-02-17T00:00:00.000000Z
6731,1,2,regular,7125619,2021-02-15T00:00:00.000000Z
6732,2,1,regular,17501,2021-06-05T00:00:00.000000Z
6733,4,3,muy bueno,18591,2021-11-11T00:00:00.000000Z
6734,4,5,excelente,18504,2021-11-05T00:00:00.000000Z
6735,1,1,deficiente,17947,2021-03-25T00:00:00.000000Z
6736,4,4,excelente,17745,2022-01-03T00:00:00.000000Z
6737,4,3,muy bueno,4985928,2023-09-15T00:00:00.000000Z
6738,4,5,excelente,52045,2023-05-08T00:00:00.000000Z
6739,5,4,excelente,16722,2021-11-22T00:00:00.000000Z
6740,5,5,excelente,17806,2022-08-31T00:00:00.000000Z
6741,2,1,regular,17086,2023-11-15T00:00:00.000000Z
6742,1,1,deficiente,7902152,2021-02-11T00:00:00.000000Z
6743,4,3,muy bueno,18283,2023-05-31T00:00:00.000000Z
6744,5,5,excelente,8775149,2023-08-17T00:00:00.000000Z
6745,3,4,muy bueno,7862436,2021-01-21T00:00:00.000000Z
6746,2,3,aceptable,17625,2023-01-04T00:00:00.000000Z
6747,2,2,aceptable,7182696,2022-11-30T00:00:00.000000Z
6748,2,3,aceptable,18228,2022-05-30T00:00:00.000000Z
6749,1,1,deficiente,17146,2023-12-06T00:00:00.000000Z
6750,2,3,aceptable,17090,2022-04-14T00:00:00.000000Z
6751,3,3,muy bueno,9272789,2023-10-07T00:00:00.000000Z
6752,3,3,muy bueno,17319,2021-04-02T00:00:00.000000Z
6753,3,2,aceptable,5653905,2022-05-05T00:00:00.000000Z
6754,1,1,deficiente,16701,2021-02-24T00:00:00.000000Z
6755,1,1,deficiente,18123,2021-12-21T00:00:00.000000Z
6756,4,4,excelente,17534,2022-06-08T00:00:00.000000Z
6757,1,1,deficiente,5218470,2023-05-08T00:00:00.000000Z
6758,3,3,muy bueno,52105,2022-02-18T00:00:00.000000Z
6759,1,1,deficiente,17933,2023-02-16T00:00:00.000000Z
6760,4,3,muy bueno,17923,2023-03-25T00:00:00.000000Z
6761,3,4,muy bueno,5213823,2023-05-30T00:00:00.000000Z
6762,3,3,muy bueno,17776,2022-02-19T00:00:00.000000Z
6763,5,5,excelente,17499,2021-02-11T00:00:00.000000Z
6764,4,4,excelente,18051,2021-12-03T00:00:00.000000Z
6765,2,1,regular,17214,2022-11-11T00:00:00.000000Z
6766,5,4,excelente,4986142,2023-05-04T00:00:00.000000Z
6767,3,3,muy bueno,17727,2021-10-14T00:00:00.000000Z
6768,3,3,muy bueno,17529,2021-08-04T00:00:00.000000Z
6769,4,4,excelente,17386,2023-11-10T00:00:00.000000Z
6770,2,1,regular,18161,2021-10-09T00:00:00.000000Z
6771,4,3,muy bueno,18204,2023-05-09T00:00:00.000000Z
6772,5,4,excelente,52147,2021-01-14T00:00:00.000000Z
6773,5,4,excelente,3531284,2023-06-17T00:00:00.000000Z
6774,4,5,excelente,4988362,2021-07-19T00:00:00.000000Z
6775,1,1,deficiente,17120,2022-09-29T00:00:00.000000Z
6776,1,2,regular,17524,2023-06-24T00:00:00.000000Z
6777,5,5,excelente,17369,2021-12-09T00:00:00.000000Z
6778,1,2,regular,17688,2022-02-13T00:00:00.000000Z
6779,1,2,regular,7248141,2023-03-06T00:00:00.000000Z
6780,4,3,muy bueno,7802438,2022-08-27T00:00:00.000000Z
6781,3,3,muy bueno,17158,2023-11-10T00:00:00.000000Z
6782,2,3,aceptable,16838,2021-12-24T00:00:00.000000Z
6783,1,1,deficiente,18014,2021-01-11T00:00:00.000000Z
6784,1,1,deficiente,17968,2023-12-01T00:00:00.000000Z
6785,3,3,muy bueno,3573055,2021-08-19T00:00:00.000000Z
6786,4,3,muy bueno,17155,2021-10-07T00:00:00.000000Z
6787,2,3,aceptable,17278,2021-08-13T00:00:00.000000Z
6788,2,1,regular,17593,2023-09-13T00:00:00.000000Z
6789,1,1,deficiente,17009,2023-06-11T00:00:00.000000Z
6790,2,3,aceptable,17018,2022-09-08T00:00:00.000000Z
6791,1,1,deficiente,16793,2021-06-28T00:00:00.000000Z
6792,5,5,excelente,16934,2022-04-08T00:00:00.000000Z
6793,2,3,aceptable,18159,2022-02-09T00:00:00.000000Z
6794,1,1,deficiente,18239,2023-01-25T00:00:00.000000Z
6795,2,2,aceptable,5241184,2022-05-21T00:00:00.000000Z
6796,5,5,excelente,18046,2021-08-29T00:00:00.000000Z
6797,2,2,aceptable,17867,2021-09-02T00:00:00.000000Z
6798,1,1,deficiente,7126590,2021-03-06T00:00:00.000000Z
6799,4,5,excelente,17410,2022-02-20T00:00:00.000000Z
6800,5,5,excelente,17682,2022-11-09T00:00:00.000000Z
6801,5,5,excelente,16920,2022-11-23T00:00:00.000000Z
6802,5,5,excelente,17359,2022-10-16T00:00:00.000000Z
6803,4,5,excelente,5197210,2021-10-02T00:00:00.000000Z
6804,2,1,regular,18614,2022-01-08T00:00:00.000000Z
6805,3,4,muy bueno,16690,2021-06-04T00:00:00.000000Z
6806,4,4,excelente,7182696,2021-08-08T00:00:00.000000Z
6807,5,5,excelente,17025,2022-06-26T00:00:00.000000Z
6808,3,3,muy bueno,17667,2021-06-14T00:00:00.000000Z
